ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
82064,Lyubov Vasilyevna Morgunova,F,29,170,46,Russia,RUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Marathon,NA
82072,Fabrizio Mori,M,31,175,68,Italy,ITA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres Hurdles,NA
82110,Juan Alberto Morillo,M,28,173,75,Venezuela,VEN,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,NA
82178,Koiyan Abraham Morlu,M,19,183,84,Liberia,LBR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,NA
82292,Melissa Renee Morrison (-Howard),F,29,164,56,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 100 metres Hurdles,Bronze
82367,Mari Paz Mosanga Motanga,F,17,158,46,Equatorial Guinea,GEQ,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 100 metres,NA
82502,Cydonie Camille Mothersill (-Modibo),F,22,171,57,Cayman Islands,CAY,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 100 metres,NA
82502,Cydonie Camille Mothersill (-Modibo),F,22,171,57,Cayman Islands,CAY,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 200 metres,NA
82505,Jonas Matas Motiejnas,M,25,188,77,Lithuania,LTU,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres,NA
82522,Efim Motpan,M,29,175,65,Moldova,MDA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 20 kilometres Walk,NA
82544,Craig Stuart Mottram,M,20,188,71,Australia,AUS,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Men's 5,000 metres",NA
82616,Mohammed Mourhit,M,29,164,55,Belgium,BEL,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Men's 10,000 metres",NA
82617,Anne-Marie Mouri-Nkeng,F,24,173,63,Cameroon,CMR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,NA
82650,Alfred mile Moussambani,M,26,178,69,Cameroon,CMR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,NA
82652,Samir Moussaoui,M,25,172,65,Algeria,ALG,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Men's 10,000 metres",NA
82711,Sandra Elisa Moya Torres (-Cablayan),F,26,170,59,Puerto Rico,PUR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 400 metres Relay,NA
82724,Samukeliso Moyo,F,26,160,48,Zimbabwe,ZIM,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Women's 5,000 metres",NA
82834,Mubarak Ata Mubarak,M,18,175,67,Saudi Arabia,KSA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 110 metres Hurdles,NA
82834,Mubarak Ata Mubarak,M,18,175,67,Saudi Arabia,KSA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,NA
82887,Naomi Wanjiku Mugo,F,23,163,50,Kenya,KEN,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Women's 1,500 metres",NA
82949,Christine Mukamutesi,F,16,NA,NA,Rwanda,RWA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 800 metres,NA
82968,Phillip Mukomana,M,26,188,80,Zimbabwe,ZIM,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres,NA
82968,Phillip Mukomana,M,26,188,80,Zimbabwe,ZIM,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,NA
83201,Irina Sabrina Mulrain,F,22,174,63,Germany,GER,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 200 metres,NA
83201,Irina Sabrina Mulrain,F,22,174,63,Germany,GER,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,NA
83313,"Timothy Alexander ""Tim"" Munnings",M,34,188,73,Bahamas,BAH,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
83337,Mara Luisa Muoz Gonzlez,F,41,164,47,Spain,ESP,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Marathon,NA
83380,Francis Fanello Munthali,M,27,170,58,Malawi,MAW,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Men's 1,500 metres",NA
83405,Shihab Houna Murad,M,32,165,60,Iraq,IRQ,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Men's 5,000 metres",NA
83457,John Herman Muray,M,22,163,58,Indonesia,INA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 100 metres,NA
83457,John Herman Muray,M,22,163,58,Indonesia,INA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,NA
83484,Digna Luz Murillo Moreno,F,19,161,58,Colombia,COL,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,NA
83488,Melissa Murillo Rivas,F,18,155,56,Colombia,COL,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,NA
83677,Iaroslav Musinschi,M,24,182,73,Moldova,MDA,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Men's 3,000 metres Steeplechase",NA
83745,Crispen Mutakanyi,M,30,175,64,Zimbabwe,ZIM,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 800 metres,NA
83745,Crispen Mutakanyi,M,30,175,64,Zimbabwe,ZIM,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,NA
83769,Maria de Lurdes Mutola,F,27,165,63,Mozambique,MOZ,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 800 metres,Gold
83773,Joseph Mwengi Mutua,M,21,170,58,Kenya,KEN,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 800 metres,NA
83773,Joseph Mwengi Mutua,M,21,170,58,Kenya,KEN,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,NA
83790,Ji Muk,M,24,181,77,Czech Republic,CZE,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres Hurdles,NA
83804,Esther Mvondo,F,25,157,55,Cameroon,CMR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,NA
83831,Sam Mfula Mwape,M,17,NA,NA,Zambia,ZAM,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Men's 5,000 metres",NA
83848,Alwyn Abraham Myburgh,M,19,188,71,South Africa,RSA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres Hurdles,NA
83848,Alwyn Abraham Myburgh,M,19,188,71,South Africa,RSA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,NA
83898,"Leonard ""Leo"" Myles-Mills",M,27,175,70,Ghana,GHA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 100 metres,NA
83898,"Leonard ""Leo"" Myles-Mills",M,27,175,70,Ghana,GHA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,NA
84033,Kaltouma Nadjina,F,23,170,59,Chad,CHA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 200 metres,NA
84033,Kaltouma Nadjina,F,23,170,59,Chad,CHA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 400 metres,NA
84200,Judit Nagy-Flding,F,35,168,55,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Marathon,NA
84221,Isireli Naikelekelevesi,M,23,178,65,Fiji,FIJ,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 800 metres,NA
84334,Kelsey Nakanelua,M,33,178,79,American Samoa,ASA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 100 metres,NA
84616,Anna Nasilyan,F,20,177,57,Armenia,ARM,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 800 metres,NA
84681,Kongdech Natenee,M,25,167,61,Thailand,THA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,NA
84717,Daria Nauer (-Lyrenmann),F,34,168,50,Switzerland,SUI,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Marathon,NA
84833,Lee Michelle Naylor,F,29,166,58,Australia,AUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 400 metres,NA
84856,Nataliya Viktorovna Nazarova,F,21,168,57,Russia,RUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 400 metres,NA
84856,Nataliya Viktorovna Nazarova,F,21,168,57,Russia,RUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
84912,Eric N'Dri Pacome,M,22,185,83,Cote d'Ivoire,CIV,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,NA
84916,Patrick Ndayisenga,M,28,179,57,Burundi,BDI,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Marathon,NA
84946,Jean-Patrick Nduwimana,M,22,180,65,Burundi,BDI,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 800 metres,NA
85104,Abebech Negussie,F,17,155,42,Ethiopia,ETH,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Women's 1,500 metres",NA
85673,Noah Kiprono Ngeny,M,21,182,68,Kenya,KEN,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Men's 1,500 metres",Gold
85700,Mireille Florine Nguimgo,F,23,174,60,Cameroon,CMR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 400 metres,NA
85776,Ousmane Niang,M,20,180,60,Senegal,SEN,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,NA
85927,Monika Niedersttter,F,26,168,52,Italy,ITA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 400 metres Hurdles,NA
86134,Osvaldo Nieves Morales,M,20,175,68,Puerto Rico,PUR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,NA
86142,Joanna Nieacna (-Balcerzak),F,26,174,58,Poland,POL,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,NA
86335,Narong Nilploy,M,20,172,59,Thailand,THA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,NA
86592,Vnuste Niyongabo,M,26,176,60,Burundi,BDI,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Men's 5,000 metres",NA
86602,Alos Nizigama,M,34,171,53,Burundi,BDI,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Men's 10,000 metres",NA
86608,Adama N'Jie,F,22,163,50,Gambia,GAM,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 800 metres,NA
86645,Mercy Akpanchang Nku (-Esimoneze),F,24,170,67,Nigeria,NGR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 100 metres,NA
86645,Mercy Akpanchang Nku (-Esimoneze),F,24,170,67,Nigeria,NGR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 200 metres,NA
86645,Mercy Akpanchang Nku (-Esimoneze),F,24,170,67,Nigeria,NGR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,NA
86774,James Nolan,M,23,185,69,Ireland,IRL,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Men's 1,500 metres",NA
86822,Chalermpol Noohlong,M,25,NA,NA,Thailand,THA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,NA
87044,Yuliya Sergeyevna Nosova-Pechonkina,F,22,180,66,Russia,RUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 400 metres Hurdles,NA
87163,Lus Azevedo da Silva Novo,M,30,173,60,Portugal,POR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Marathon,NA
87206,Marcin Andrzej Nowak,M,23,174,71,Poland,POL,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 100 metres,NA
87206,Marcin Andrzej Nowak,M,23,174,71,Poland,POL,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,NA
87264,Jonathan N'Senga,M,27,188,82,Belgium,BEL,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 110 metres Hurdles,NA
87268,Christian Nsiah,M,24,190,79,Ghana,GHA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 100 metres,NA
87268,Christian Nsiah,M,24,190,79,Ghana,GHA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,NA
87269,Vida Nsiah,F,24,172,65,Ghana,GHA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 100 metres,NA
87269,Vida Nsiah,F,24,172,65,Ghana,GHA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,NA
87270,Akonga Nsimbo,F,21,NA,NA,Congo (Kinshasa),COD,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 100 metres,NA
87270,Akonga Nsimbo,F,21,NA,NA,Congo (Kinshasa),COD,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 200 metres,NA
87275,Joo Baptista N'Tyamba,M,32,178,60,Angola,ANG,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Marathon,NA
87278,Mathias Ntawulikura,M,36,171,63,Rwanda,RWA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Marathon,NA
87304,Diane Nukuri-Johnson,F,15,183,59,Burundi,BDI,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Women's 5,000 metres",NA
87459,Watson Nyambek,M,24,170,73,Malaysia,MAS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 100 metres,NA
87609,O Mi-Ja,F,30,166,50,South Korea,KOR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Marathon,NA
87787,Francis Obiorah Obikwelu,M,21,195,79,Nigeria,NGR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 200 metres,NA
87917,Kennedy Ochieng,M,28,183,73,Kenya,KEN,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres,NA
88032,Mikel Odriozola Domnguez,M,27,178,66,Spain,ESP,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 50 kilometres Walk,NA
88207,Falilat Ogunkoya (-Osheku),F,31,172,66,Nigeria,NGR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 400 metres,NA
88207,Falilat Ogunkoya (-Osheku),F,31,172,66,Nigeria,NGR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 400 metres Relay,NA
88208,Seun Ogunkoya,M,22,180,86,Nigeria,NGR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 100 metres,NA
88326,Georgios Oikonomidis,M,21,182,72,Greece,GRE,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,NA
88403,Rosemary Nkemjika Okafor,F,19,165,58,Nigeria,NGR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 400 metres Relay,NA
88685,Anna Marta Olichwierczuk-Jesie,F,21,168,56,Poland,POL,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 400 metres Hurdles,NA
88688,Staislavs Olijars,M,21,190,80,Latvia,LAT,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 110 metres Hurdles,NA
88745,"Carl Oliver, Jr.",M,31,178,80,Bahamas,BAH,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
88769,rika Alejandra Olivera de la Fuente,F,24,165,55,Chile,CHI,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Marathon,NA
88807,Hely Edson Ollarves Arias,M,19,184,72,Venezuela,VEN,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,NA
88826,Pablo Olmedo Castaon,M,25,175,60,Mexico,MEX,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Men's 5,000 metres",NA
89083,Sylvester Omodiale,M,23,189,75,Nigeria,NGR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres Hurdles,NA
89220,"Nkemdilim ""Mary"" Onyali-Omagbemi",F,32,168,54,Nigeria,NGR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 100 metres,NA
89220,"Nkemdilim ""Mary"" Onyali-Omagbemi",F,32,168,54,Nigeria,NGR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 200 metres,NA
89220,"Nkemdilim ""Mary"" Onyali-Omagbemi",F,32,168,54,Nigeria,NGR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,NA
89255,Charity Opara (-Asonze),F,28,170,60,Nigeria,NGR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 400 metres,NA
89255,Charity Opara (-Asonze),F,28,170,60,Nigeria,NGR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 400 metres Relay,NA
89289,Paul Opperman,M,20,180,80,Ireland,IRL,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,NA
89350,Roman Oravec,M,22,188,75,Czech Republic,CZE,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 800 metres,NA
89490,Hlder Mendes Abreu Ornelas,M,26,176,64,Portugal,POR,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Men's 5,000 metres",NA
89664,Gillian O'Sullivan,F,24,163,61,Ireland,IRL,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 20 kilometres Walk,NA
89671,Sonia O'Sullivan,F,30,175,55,Ireland,IRL,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Women's 5,000 metres",Silver
89671,Sonia O'Sullivan,F,30,175,55,Ireland,IRL,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Women's 10,000 metres",NA
89679,Jun Osakada,M,26,177,67,Japan,JPN,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres,NA
89679,Jun Osakada,M,26,177,67,Japan,JPN,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,NA
89797,Matic Osovnikar,M,20,177,75,Slovenia,SLO,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,NA
90007,Merlene Joyce Ottey-Page,F,40,175,62,Jamaica,JAM,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 100 metres,Bronze
90007,Merlene Joyce Ottey-Page,F,40,175,62,Jamaica,JAM,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
90046,Mohamed Ouaadi,M,31,172,57,France,FRA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Marathon,NA
90055,Fatiha Ouali,F,25,159,51,France,FRA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 20 kilometres Walk,NA
90061,Seloua Ouaziz,F,26,166,50,Morocco,MAR,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Women's 1,500 metres",NA
90098,Ouk Chanthan,F,26,155,52,Cambodia,CAM,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 100 metres,NA
90106,Sidi Mohamed Ould Bidjel,M,18,163,69,Mauritania,MTN,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Men's 1,500 metres",NA
90156,Olena Anatolivna Ovcharova-Krasovska,F,24,176,62,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 100 metres Hurdles,NA
90156,Olena Anatolivna Ovcharova-Krasovska,F,24,176,62,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,NA
90240,Paskar Owor,M,19,162,59,Uganda,UGA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 800 metres,NA
90255,Tanya Oxley,F,21,180,60,Barbados,BAR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 400 metres,NA
90255,Tanya Oxley,F,21,180,60,Barbados,BAR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 400 metres Relay,NA
90272,Anas Ntchaga Oyembo,F,20,168,65,Gabon,GAB,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 100 metres,NA
90700,Felipa Alicia Palacios Hinestroza,F,24,165,56,Colombia,COL,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 200 metres,NA
90700,Felipa Alicia Palacios Hinestroza,F,24,165,56,Colombia,COL,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,NA
90985,Elvira Pani,F,20,172,54,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,NA
91029,Devi Maya Paneru (-Pandey),F,22,155,48,Nepal,NEP,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 100 metres,NA
91214,Athina Papagianni,F,20,168,55,Greece,GRE,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 20 kilometres Walk,NA
91375,Benjamn Vencar Paredes Martnez,M,38,162,50,Mexico,MEX,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Marathon,NA
91764,Roberto Parra Mateo,M,24,186,68,Spain,ESP,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 800 metres,NA
91772,Sanderlei Claro Parrela,M,23,194,77,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres,NA
91975,Olena Pastushenko (-Syniavina),F,21,174,57,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 200 metres,NA
91975,Olena Pastushenko (-Syniavina),F,21,174,57,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,NA
92060,"Paraskevi ""Voula"" Patoulidou (-Zarzavatsidou)",F,35,167,60,Greece,GRE,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 100 metres,NA
92060,"Paraskevi ""Voula"" Patoulidou (-Zarzavatsidou)",F,35,167,60,Greece,GRE,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,NA
92083,David Patros,M,23,180,71,France,FRA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 100 metres,NA
92083,David Patros,M,23,180,71,France,FRA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,NA
92090,"Effrosyni ""Froso"" Patsou",F,26,177,61,Greece,GRE,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,NA
92130,Helen Teresa Pattinson-Clitheroe,F,26,168,57,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Women's 1,500 metres",NA
92148,Gza Pauer,M,24,180,70,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,NA
92276,"Joanne Marie ""Jo"" Pavey (Davis-)",F,26,163,50,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Women's 5,000 metres",NA
92287,Angelos Pavlakakis,M,23,167,62,Greece,GRE,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,NA
92368,Marzena Pawlak,F,29,161,55,Poland,POL,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,NA
92562,Yevgeny Gennadyevich Pechonkin,M,26,190,90,Russia,RUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 110 metres Hurdles,NA
92821,Pavel Pelepyagin,M,22,184,72,Belarus,BLR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 800 metres,NA
92899,Leah Marlee Pells (-Turenne),F,35,170,55,Canada,CAN,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Women's 1,500 metres",NA
92946,Jos Pea Quevedo,M,20,173,70,Venezuela,VEN,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,NA
92985,Gal Pencrach,M,23,180,68,France,FRA,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Men's 3,000 metres Steeplechase",NA
92987,Petya Moskova Pendareva,F,29,163,56,Bulgaria,BUL,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 100 metres,NA
93227,Lyubov Gennadyevna Perepelova,F,21,161,54,Uzbekistan,UZB,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 100 metres,NA
93227,Lyubov Gennadyevna Perepelova,F,21,161,54,Uzbekistan,UZB,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 200 metres,NA
93227,Lyubov Gennadyevna Perepelova,F,21,161,54,Uzbekistan,UZB,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,NA
93233,Manura Kuranage Lanka Perera,M,21,173,65,Sri Lanka,SRI,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,NA
